"","data_id","iso","event_id_cnty","event_id_no_cnty","day","month","year","time_precision","event_type","sub_event_type","actor1","inter1","actor2","assoc_actor_2","inter2","interaction","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","timestamp","iso3","event_code_per_group","action_group","date","climate","climate_protest"
"2066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067",8866732,826,"GBR892",892,8,6,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Wales","Cardiff","Cardiff","Cardiff",51.4821,-3.1775,1,"IcWales","National","On 8 June 2020, Extinction Rebellion activists gathered in Cardiff to place 150 pairs of shoes in front of the Senedd to call on the government to create a citizen's assembly to assist in planning for coronavirus recovery. [size=no report]",0,1646172105,"GBR",1,"Extinction Rebellion","2020-06-08","Y","Y"
"2068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069",7493956,826,"GBR717",717,1,6,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Surrey","Reigate and Banstead","Horley",51.1717,-0.1641,2,"Surrey Mirror","National","On 1 June 2020, Extinction Rebellion activists locked themselves together to block the Horse Hill oil site outside of Horley, Surrey, to protest against the oil and gas industry. [size=no report]",0,1618501577,"GBR",1,"Extinction Rebellion","2020-06-01","Y","Y"
"2070",7492510,826,"GBR710",710,31,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Dorset","North Dorset","Shaftesbury",51.0056,-2.1956,1,"Salisbury Journal","National","On 31 May 2020, Extinction Rebellion activists gathered at Gold Hill in Shaftesbury to demand that the government organize a Citizens' Assembly on coronavirus recovery plans. [size=no report]",0,1618501612,"GBR",1,"Extinction Rebellion","2020-05-31","Y","Y"
"2071",7494374,826,"GBR709",709,31,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Essex","Colchester","Colchester",51.8897,0.8995,1,"The Echo","Subnational","On 31 May 2020, Extinction Rebellion activists staged a socially-distanced demonstration outside of the castle in Colchester near High Street, calling for a Citizens Assembly to determine how to move forward from the coronavirus pandemic. [size=no report]",0,1618501619,"GBR",1,"Extinction Rebellion","2020-05-31","Y","Y"
"2072",8418538,826,"GBR706",706,31,5,2020,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Westminster","London - Westminster",51.4973,-0.1372,1,"Birmingham Mail; Western Mail","National","On 31 May 2020, several Extinction Rebellion activists gathered at Hyde Park and Parliament Square, both in London - Westminster, to demand government action on the climate emergency as it loosens coronavirus lockdown restrictions. A small number of protesters were arrested for breaching the coronavirus lockdown measures. [size=several]",0,1628033321,"GBR",1,"Extinction Rebellion","2020-05-31","Y","Y"
"2073",8418718,826,"GBR708",708,31,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Greenwich","London - Greenwich",51.4892,0.0648,1,"Birmingham Mail","National","On 31 May 2020, a small group of Extinction Rebellion activists gathered at the Woolwich Centre in London - Greenwich to demand the local council organize a Citizens' Assembly on coronavirus recovery plans. [size=no report]",0,1628033321,"GBR",1,"Extinction Rebellion","2020-05-31","Y","Y"
"2074",7469827,826,"GBR693",693,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Shropshire","Shropshire","Oswestry",52.8603,-3.0548,1,"Border Counties Advertizer","Subnational","On 30 May 2020, Extinction Rebellion activists staged a socially-distanced demonstration throughout Oswestry, calling for a Citizens Assembly to determine how to move forward from the coronavirus pandemic. [size=no report]",0,1618501622,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2075",7471074,826,"GBR684",684,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Cornwall","Cornwall","Bodmin",50.4707,-4.7243,1,"Cornwall Live","Subnational","On 30 May 2020, around 15-20 Extinction Rebellion activists staged a socially distanced silent protest and march at Mount Folly in Bodmin, Cornwall, to demand that the government implement transport justice to encourage cycling to cut pollution. [size=around 15-20]",0,1618501651,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2076",7471245,826,"GBR694",694,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","North Yorkshire","Craven","Skipton",53.9618,-2.016,1,"Craven Herald","Subnational","On 30 May 2020, Extinction Rebellion activists staged a socially distanced demonstration outside of the Craven District Council offices in Skipton, calling on the government to create a Citizen's Assembly on coronavirus recovery plans. [size=no report]",0,1618501638,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2077",7472751,826,"GBR687",687,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Suffolk","Ipswich","Ipswich",52.0583,1.152,1,"East Anglian Daily Times","National","On 30 May 2020, Extinction Rebellion activists staged a socially distanced silent protest outside of Suffolk County Council's offices in Ipswich, to demand that the government implement transport justice to encourage cycling to cut pollution. [size=no report]",0,1618501633,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2078",7489918,826,"GBR698",698,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Oxfordshire","Vale of White Horse","Abingdon",51.6713,-1.2776,1,"Oxford Mail","Subnational","On 30 May 2020, Extinction Rebellion activists staged a socially-distanced bike ride through Abingdon-on-Thames town centre to call on Oxfordshire County Council to invest in pedestrian and cyclist friendly roads as the country emerges from the coronavirus pandemic. [size=no report]",0,1618501635,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2079",7490217,826,"GBR690",690,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Peterborough","Peterborough","Peterborough",52.5726,-0.2427,1,"Peterborough Telegraph","National","On 30 May 2020, Extinction Rebellion activists gathered outside of Sand Martin House in Peterborough to demand the that the government organize a Citizens' Assembly on coronavirus recovery plans. [size=no report]",0,1618501641,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2080",7494419,826,"GBR688",688,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Portsmouth","Portsmouth","Portsmouth",50.8038,-1.0745,1,"The News","Subnational","On 30 May 2020, Extinction Rebellion activists staged a socially distanced silent protest outside of the Guildhall in Portsmouth to demand that the government implement transport justice to encourage cycling to cut pollution. [size=no report]",0,1618501623,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2081",7495878,826,"GBR697",697,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","North Somerset","North Somerset","Weston-super-Mare",51.3472,-2.9779,1,"Weston and Somerset Mercury","Subnational","On 30 May 2020, Extinction Rebellion activists held a silent protest on Weston-super-Mare seafront to call for a citizen's assembly regarding the climate crisis. [size=no report]",0,1618501646,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2082",7495955,826,"GBR699",699,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Worcestershire","Worcester","Worcester",52.1923,-2.2219,1,"Worcester News","National","On 30 May 2020, around 25 Extinction Rebellion activists protested outside of Worcester County Hall, calling on the body to establish a Citizen's Assembly to assist in planning for an environmentally-friendly coronavirus recovery plan. [size=around 25]",0,1618501623,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2083",8419117,826,"GBR696",696,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Hackney","London - Hackney",51.545,-0.0553,1,"Islington Gazette","Subnational","On 30 May 2020, Extinction Rebellion activists staged a silent protest in front of London - Hackney Town Hall to call on the government to create a citizen's assembly to assist in planning for coronavirus recovery. [size=no report]",0,1628033322,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2084",8419291,826,"GBR692",692,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Newham","London - Newham",51.5077,0.0469,1,"Newham Recorder","Subnational","On 30 May 2020, Extinction Rebellion activists staged a demonstration outside of the Council offices at the Royal Docks in London - Newham, protesting against the governing body's lack of action on the climate crisis, with specific focus on how to reduce air pollution via cycling initiatives. [size=no report]",0,1628033322,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2085",8419525,826,"GBR691",691,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Merton","London - Merton",51.4014,-0.1958,1,"Wimbledon Times","Subnational","On 30 May 2020, Extinction Rebellion activists staged a demonstration outside of the Council offices in London - Merton, protesting against the governing body's lack of action on the climate crisis, with specific focus on how to reduce air pollution via cycling initiatives. [size=no report]",0,1628033323,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2086",8865966,826,"GBR689",689,30,5,2020,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Westminster","London - Westminster",51.4973,-0.1372,1,"MyLondon; The Argus","Subnational-National","On 30 May 2020, Extinction Rebellion activists staged a silent protest at Parliament Square and Hyde Park, both in London - Westminster, to demand that the government include citizen's input in how to address the coronavirus crisis. A small number of demonstrators were arrested for breach of the coronavirus lockdown measures. [size=no report]",0,1646172103,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2087",8866303,826,"GBR685",685,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Cambridgeshire","Cambridge","Cambridge",52.2034,0.1231,1,"Cambridge News","National","On 30 May 2020, Extinction Rebellion gathered for a socially distanced protest in front of Shire Hall in Cambridge to protest against the government's lack of action in addressing their calls for transport justice, which they deem to be part of addressing safety regarding coronavirus. [size=no report]",0,1646172104,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2088",8867658,826,"GBR686",686,30,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Brighton and Hove","Brighton and Hove","Hove",50.8352,-0.1704,1,"The Argus","National","On 30 May 2020, Extinction Rebellion activists gathered at the Hove seafront in a protest to demand that the government include citizen's input in how to address the coronavirus crisis. [size=no report]",0,1646172107,"GBR",1,"Extinction Rebellion","2020-05-30","Y","Y"
"2089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095",8419524,826,"GBR668",668,24,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Merton","London - Merton",51.4014,-0.1958,1,"Wimbledon Times","Subnational","On 24 May 2020, Extinction Rebellion activists staged a socially-distanced bike ride through London - Merton town centre to call on the local council to invest in pedestrian and cyclist friendly roads as the country emerges from the coronavirus pandemic. [size=no report]",0,1628033323,"GBR",1,"Extinction Rebellion","2020-05-24","Y","Y"
"2096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099",7466005,826,"GBR661",661,21,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","West Yorkshire","Leeds","Leeds",53.7996,-1.5491,1,"Yorkshire Evening Post; Ilkley Gazette","Subnational","On 21 May 2020, Extinction Rebellion activists gathered in front of Leeds Civic Hall to demand that the County Council halt plans to expand the Leeds Bradford Airport due to environmental concerns. They protested while remaining socially distanced. [size=no report]",0,1618501865,"GBR",1,"Extinction Rebellion","2020-05-21","Y","Y"
"2100",8866528,826,"GBR659",659,19,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Essex","Colchester","Colchester",51.8897,0.8995,1,"Essex Gazette","Subnational","On 19 May 2020, Extinction Rebellion activists gathered in Colchester city centre, while socially distancing, before cycling along a route where they are proposing a new cycle lane as a part of the group's national 'Reclaim the Streets' campaign. [size=no report]",0,1646172104,"GBR",1,"Extinction Rebellion","2020-05-19","Y","Y"
"2101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2104",8419089,826,"GBR657",657,18,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Westminster","London - Westminster",51.4973,-0.1372,1,"Independent (United Kingdom)","National","On 18 May 2020, members of Extinction Rebellion placed over 2,000 pairs of children's shoes and gathered under the banner 'COVID today - Climate tomorrow - Act now' in Trafalgar Square in London - Westminster to demand a climate-friendly economic recovery plan for the coronavirus pandemic. [size=no report]",0,1628033322,"GBR",1,"Extinction Rebellion","2020-05-18","Y","Y"
"2105",7472467,826,"GBR651",651,17,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Dorset","West Dorset","Dorchester",50.7132,-2.4371,1,"Dorset Echo","Subnational","On 17 May 2020, ten Extinction Rebellion activists gathered outside of the Dorset Council offices in Dorchester, while socially distancing, to demand that the governing body take action on the climate emergency. [size=10]",0,1618501987,"GBR",1,"Extinction Rebellion","2020-05-17","Y","Y"
"2106",7473629,826,"GBR654",654,17,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Essex","Colchester","Colchester",51.8897,0.8995,1,"Essex Gazette","Subnational","On 17 May 2020, Extinction Rebellion activists staged a protest bike in Colchester, campaigning for better cycling provision permanently. [size=no report]",0,1618501999,"GBR",1,"Extinction Rebellion","2020-05-17","Y","Y"
"2107",8419297,826,"GBR653",653,17,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Bromley","London - Bromley",51.4039,0.0198,1,"News Shopper","Subnational","On 17 May 2020, Extinction Rebellion activists took part in a bike ride and stood in silence at Elmers End, in London - Bromley, to call on the Government to prioritise investing in permanently safer streets for pedestrians and cyclists. [size= no report]",0,1628033322,"GBR",1,"Extinction Rebellion","2020-05-17","Y","Y"
"2108",8866268,826,"GBR650",650,17,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","West Yorkshire","Bradford","Bradford",53.7946,-1.7527,1,"Bradford Telegraph And Argus","National","On 17 May 2020, Extinction Rebellion activists adhered to pandemic social distancing measures while on a protest bike ride through Bradford's city centre, calling on the government to invest in infrastructure geared towards cyclist and pedestrian safety. [size= no report]",0,1646172103,"GBR",1,"Extinction Rebellion","2020-05-17","Y","Y"
"2109",8867369,826,"GBR652",652,17,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Peterborough","Peterborough","Peterborough",52.5726,-0.2427,1,"Peterborough Telegraph","National","On 17 May 2020, Extinction Rebellion activists held a Reclaim the Streets protest after spray-painting new cycling routes on Peterborough city centre roads. The protest was physically distanced in order to adhere to the government's COVID-19 regulations, and called on the government to invest in infrastructure geared towards cyclist and pedestrian safety. [size= no report]",0,1646172106,"GBR",1,"Extinction Rebellion","2020-05-17","Y","Y"
"2110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111",7471235,826,"GBR630",630,11,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Warwickshire","Warwick","Kenilworth",52.3451,-1.5816,2,"Coventry Telegraph","National","On 11 May 2020, at least four HS2 Rebellion (part of Extinction Rebellion) activists continued their bid to halt contruction of the high speed railway by climbing up trees in Crackley Woods near Kenilworth in order to block access to the construction site. [size=at least four]",0,1618502166,"GBR",1,"Extinction Rebellion","2020-05-11","Y","Y"
"2112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114",7469840,826,"GBR618",618,5,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Bournemouth","Bournemouth","Throop",50.7642,-1.8481,2,"Bournemouth Echo","Subnational","On 5 May 2020, Extinction Rebellion activists gathered at Bournemouth Airport near Throop village 'during their daily exercise' to demand that government funding in the midst of the coronavirus-induced financial crisis not go towards industries such as aviation, but towards addressing the climate crisis. [size=no report]",0,1618502297,"GBR",1,"Extinction Rebellion","2020-05-05","Y","Y"
"2115",8865964,826,"GBR619",619,5,5,2020,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Warwickshire","Warwick","Kenilworth",52.3451,-1.5816,1,"Birmingham Mail; Coventry Telegraph","National","On 5 May 2020, dozens of protesters, including members of Extinction Rebellion, continued to protest against the NS2 railway at the construction site at Crackley Woods in Kenilworth, demanding that the cost be put towards the NHS to support the fight against coronavirus. Police removed one protester from the top of a lorry to be arrested. [size=dozens]",0,1646172103,"GBR",1,"Extinction Rebellion","2020-05-05","Y","Y"
"2116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118",7465996,826,"GBR613",613,3,5,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Warwickshire","Warwick","Kenilworth",52.3451,-1.5816,1,"Nottingham Post; Birmingham Mail; Kent Online","Subnational-National","On 3 May 2020, people, including members of Extinction Rebellions, climbed into trees that were due to be felled for HS2 railway construction at Crackley Woods in Kenilworth, to begin what became at least a three day protest. Their demands included stopping the railway project, and putting the cost towards the NHS to support the fight against coronavirus. The group is made up of around 20 tents and camper vans. [size=20 tents and camper vans]",0,1618502349,"GBR",1,"Extinction Rebellion","2020-05-03","Y","Y"
"2119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137",7465991,826,"GBR562",562,3,4,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Warwickshire","Warwick","Kenilworth",52.3451,-1.5816,2,"Extinction Rebellion; Twitter","Other-New media","On 3 April 2020, five Extinction Rebellion activists continued their protest action living in trees in Crackley Woods, Warwickshire, to prevent them from being felled to make way for the construction of a high-speed railway (HS2). Other local campaigners walked in front of the contractors vehicles calling for a halt in the HS2 construction, which has continued despite the COVID-19 pandemic. Private Security Forces from the National Eviction Team were present and attempted to remove the protesters with cherrypickers, and members of the press were sent away under lockdown powers. [size=at least 5]",0,1618503049,"GBR",1,"Extinction Rebellion","2020-04-03","Y","Y"
"2138",7471234,826,"GBR559",559,2,4,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Warwickshire","Warwick","Kenilworth",52.3451,-1.5816,2,"Coventry Telegraph","National","On 2 April 2020, five Extinction Rebellion activists continued their protest action living in trees in Crackley Woods, Warwickshire, to prevent them from being felled to make way for the construction of a high-speed railway (HS2). Other local campaigners walked in front of the contractors vehicles calling for a halt in the HS2 construction, which has continued despite the COVID-19 pandemic. Private Security Forces from the National Eviction Team were present and attempted to remove the protesters on the trees with cherrypickers. [size=at least 5]",0,1618503073,"GBR",1,"Extinction Rebellion","2020-04-02","Y","Y"
"2139",7465989,826,"GBR556",556,1,4,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Warwickshire","Warwick","Kenilworth",52.3451,-1.5816,2,"Extinction Rebellion; Twitter","Other-New media","On 1 April 2020, five Extinction Rebellion activists continued their protest action living in trees in Crackley Woods, Warwickshire, to prevent them from being felled to make way for the construction of a high-speed railway (HS2). Other local campaigners walked in front of the contractors vehicles calling for a halt in the HS2 construction, which has continued despite the COVID-19 pandemic. Private Security Forces from the National Eviction Team were present and attempted to remove the protesters on the trees with cherrypickers. [size=at least 5]",0,1618503083,"GBR",1,"Extinction Rebellion","2020-04-01","Y","Y"
